Реестр действующих лицензий,,,,,,,,
,"на ""01"" августа 2012 г.",,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
"КГУ ""Кубаньлицторг-контроль""",,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
№№ п/п,"Код бланка (серия, номер)",Срок действия лицензии,Лицензиат,ИНН,Юридический адрес,Место торговли,Вид объекта,
1,2,3,4,5,6,7,8,
5561.,АК 054646 № рег. 3304,07.12.2010 - 06.12.2011 (прол) 07.12.2011 - 06.12.2012,"ООО"" СВ"", Попенко  С,В.",2330027572,"ст-ца Динская, ул. Красная, 107/3 тел: 8-918-137-61-22;210-16-03","г. Краснодар, ул. Уральская, 79/1"," ""организация общественного питания (кафе)""",
5562.,АК 060569 № рег. 2386,09.07.2012 - 08.07.2013,"ООО ""СВ"", Мишеник",2336014040,"ст-ца Ивановская, ул. Рыночная, 41 тел: 8(861)65-94-627","Красноармейский р-н, ст-ца Ивановская, ул. Рыночная, 41, литер В"," ""магазин "" Продукты""""",
5564.,АК 061009 № рег. 2629,18.07.2012 - 17.07.2013,"ООО ""СВА"", Бесчетнова Л.П.",2321014866,"г. Тихорецк, ул. Дзержинского,  тел: 8(861)965-16-47","г. Тихорецк, ул. Дзержинского, б/н , район ОАО КХП ""Тихорецкий"""," ""организация общественного питания""",
5565.,,,,,,"г. Тихорецк, ул. Ленинградская, 236 / ул. Ляпидевского, 32"," ""организация общественного питания""",
5566.,АК 060280 № рег. 2197,26.06.2012 - 25.06.2013,"ООО ""СВАТ"", Рева Татьяна Михайдовна",2312137685,"г. Краснодар, ул. Е.Бершанской, 57/1 тел: 8(918)433-14-15","г. Краснодар, ул. Е.Бершанской, 57/1, литер А"," ""организация розничной торговли""",
5567.,АК 059735 № рег. 1645,22.05.2012 - 21.05.2013,"ООО ""СВЕРУС"", Карбовский Руслан Владимирович",2369001093,"г. Тимашевск, ул. Вокзальная, 57 тел: 8-918-15-43-168","г. Геленджик, ул. Революционная, 13"," ""организация общественного питания""",
5568.,,,,,,"г. Тимашевск, ул. Братьев Степановых, 22 А"," ""организация общественного питания""",
5569.,АК 057891 № рег. 3208,21.12.2011 - 20.12.2012,"ООО ""СВЕТЛАНА"", Таран Валерий Николаевич",2336018052,"пос. Первомайский, ул. Жлобы, 8 тел: 265-9168; 8918-46493-61","Красноармейский р-н, пос. Первомайский, ул. Школьная, 5"," ""организация розничной торговли""",
5570.,АК 059266 № рег. 1197,10.04.2012 - 09.04.2013,"ООО ""СВЕТЛАНА"", Гарсанянц С.П.",2308114068,"г. Краснодар, ул. Каляева, 159 тел: 2202132; 8918-457-23-90","г. Краснодар, ул. Каляева, 159"," ""организация розничной торговли""",09.12.2009 - 04.04.2010
5571.,АК 060272 № рег. 2185,01.07.2012 - 30.06.2013,"ООО ""СВМ"", Миронов Сергей Владимирович",2312127736,"г. Краснодар, ул. Старокубанская, 127/1 тел: 8918-433-47-64","г. Краснодар, ул. Старокубанская, 127/1, строение 5"," ""организация розничной торговли""",
5572.,АК 053710 № рег. 2856,21.10.2010 - 20.10.2011 (прол) 21.10.2011 - 20.10.2012,"ООО фирма  ""СВМ-Сервис"", Собка  М.И.",2301030549,"ст-ца Гостагаевская, ул. Советская, 71 а тел: 41848;8(918)463-95-23","Анапа г., ст-ца Гостагаевская, ул. Советская, 71/а"," ""организация общественного питания""",
5573.,АК 059743 № рег. 1640,22.05.2012 - 21.05.2013,"ООО ""СД Капитал"", Панина И.В.",2301058262,"г. Анапа, ул. Набережная, 17 тел: 3-12-48","г. Анапа, ул. Набережная, 17"," ""организация общественного питания  ""Натюрлих!""""",
5574.,АК 059606 № рег. 1532,11.05.2012 - 10.05.2013,"ООО ""СЕВЕР-ЮГавто"", Шапранов Дмитрий Геннадьевич",2311138365,"г. Краснодар, ул. Тополиная, 4","г. Краснодар, ул. Калинина, 350/1"," ""организация общественного питания""",
5575.,АК 057333 № рег. 2644,02.09.2011 - 01.09.2016,"ООО "" СЕГИРС"", Житкевич Ирина Геннадьевна",2311113508,"г. Краснодар,  . проезд Репина, 22, к. 451","г. Краснодар,  . проезд Репина, 22"," ""организация розничной торговли""",
5576.,АК 060016 № рег. 1939,09.06.2012 - 08.06.2015,"ООО ""СЕЛЕНА"", Булгарова Елена Владимировна",2304045303,"г. Геленджик, ул. Садовая, 37 тел: 8(241) 3-34-37","г. Геленджик, ул. Садовая, 37"," ""организация общественного питания""",
5577.,,,,,,"г. Геленджик, ул. Садовая, 37"," ""организация розничной торговли""",
5578.,АК 058640 № рег. 568,27.01.2012 - 26.01.2013,"ООО ""СЕЛИНА"", Сердюк Игорь Васильевич",2312094008,"пгт. Пашковский, ул. Бершанской, 311 а тел: 61-22-17 8(918)012-33-69","г. Краснодар, ул. Красных Партизан, 155"," ""организация розничной торговли""",
5579.,АК 060546 № рег. 2363,25.07.2012 - 24.07.2013,"ООО ""СЕМБИЗ"", Сарычев Андрей Алексеевич",2310083314,"г. Краснодар, ул. Красноармейская, 51 тел: 233-14-51; 8918-449-47-17","г. Краснодар, ул. П. Осипенко, 143"," ""организация розничной торговли -магазин ""Продукты""""",
5580.,АК 056655 № рег. 1959,30.06.2011 - 23.12.2012,"ООО фирма ""СЕМИЛА"", Семикина О.Н.",2304028883,"г. Геленджик, ул. Морская, 15 а тел: 3-11-57,  8-918-445-19-41","г. Геленджик, ул. Морская, 15 а"," ""организация розничной торговли""",
5581.,,,,,,"г. Геленджик, ул. Лермонтовский бульвар, р-н п/о ""Приморье"""," ""организация общественного питания""",
5582.,АК 053329 № рег. 2567,28.08.2010 - 27.08.2011 (прол) 28.08.2011 - 27.08.2012,"ООО ""СИАТ"", Павленко Татьяна Ивановна",2333011355,"хут. Джумайловка, ул. Братьев Степановых, 11/5 тел: 8(918) 130-70-99","Калининский р-н, хут. Джумайловка, ул. Братьев Степановых, 11/5"," ""отдел в магазине  ""Сиат""""",06.11.2009 - 27.08.2010
5583.,АК 056517 № рег. 1848,24.06.2011 - 23.06.2012 (прол) 24.06.2012 - 23.06.2013,"ООО ""СИЗОР"", Восканян Армен Карапетович",2324004288,"г. Анапа, пр. Джеметинский, 7 тел: 8(918) 49-32-540","г. Анапа, пр. Джеметинский, 7"," ""организация общественного питания""",
5584.,,,,,,"г. Анапа, пр. Джеметинский, 7"," ""организация розничной торговли""",
5585.,АК 059168 № рег. 1099,30.03.2012 - 29.03.2013,"ООО ""СИЛ"", Воеводин Роман Владиславович",2323006324,"г. Абинск, ул. Мира, 204 тел: 9-62-48; 8918-456-62-20","г. Абинск, ул. Мира, 204"," ""организация розничной торговли""",
5586.,АК 059272 № рег. 1194,10.04.2012 - 09.04.2013,"ООО ""СИНТО"", Ким Александр Валерьевич",2315167092,"г. Новороссийск, ул. Леднева, 5 тел: 886177-62-000","г. Новороссийск, ул. Леднева, 5"," ""организация общественного питания""",
5587.,АК 057929 № рег. 3239,16.12.2011 - 15.12.2012,"ООО ""СК Альянс"", Стряпан Оксана Григорьевна",2312183177,"г. Краснодар, ул. им. Е.Бершанской, 418 тел: 22-77-300, 8-918-47-16-016","г. Краснодар, ул. им. Е.Бершанской, 418"," ""организация общественного питания""",
5588.,АК 057430 № рег. 2739,21.09.2011 - 20.09.2012,"ООО ""СК-Спектр"", Белинский О.И.",2365009052,"г. Туапсе, ул. Полетаева, 32 тел: 8(86167)59-831","г. Туапсе, ул. Полетаева, 32"," ""организация общественного питания""",
