,,    ,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,"Реестр выданных лицензий, лицензий, действие которых приостановлено, и аннулированных лицензий на розничную продажу алкогольной продукции, а также зарегистрированных лицензий, выданных на территории иных муниципальных образований Иркутской области, по городу Иркутск",,,,,,,,,
,по состоянию на 1 августа 2012 года,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,№,"Наименование лицензиата, ИНН",Место государственной регистрации лицензиата,"Серия, номер бланка, Серия, номер, дата выдачи, срок действия лицензии","Местонахождение территориально обособленных объектов, на которых осуществляется лицензируемый вид деятельности","Дата приостановления лицензии, на какой срок",Дата возобновления действия лицензии,Дата прекращения действия лицензии,Дата аннулирования лицензии,Место выдачи лицензии 
,1,2,3,4,5,6,7,8,9,10
,515,"Свет-лана, ООО, 3808133399","г.Иркутск, ул. Ленина, д. 18, оф. 304","Д №561572, лиц.№АН00050 от 16.05.2006, действ.до 16.05.2011","кафе г.Иркутск, ул. Сибирская, д. 3А",,,17.05.2011 Решение №505-70-955 от 17.05.2011;,,
,516,"НЭКСТ, ООО, 3808135244","г.Иркутск, ул. Декабрьских Событий, д. 105Б, оф. 33","38ме №004966, лиц.№АН00051Пр4 от 15.08.2011, действ.до 17.05.2013; продлена до 17.05.2013; изменена 15.08.2011","магазин г.Иркутск, пр-т Маршала Жукова, д. 8; отдел г.Иркутск, ул. Жигулевская, д. 2; павильон г.Иркутск, ул. Академика Бурденко, д. 2б; бар г.Иркутск, ул. Ширямова, д. 5",,,,,
,517,"Фрегат, ООО, 3811136840","г.Иркутск, ул. Байкальская, д. 236","38ме №003678, лиц.№АН00834 от 17.05.2011, действ.до 17.05.2012","бар г.Иркутск, ул. Байкальская, д. 236",,,18.05.2012 по истечению срока действия;,,
,518,"МарС, ООО, 3811135325","г.Иркутск, ул. Байкальская, д. 188/2 оф. 5","38ме №003340, лиц.№АН00733 от 26.05.2010, действ.до 26.05.2011; продлена до 26.05.2012","магазин г.Иркутск, ул. Байкальская, д. 188/2 оф. 5",,,27.05.2012по истечению срока продления;,,
,519,"ЭССО, ООО, 3811097528","г.Иркутск, пр-т Маршала Жукова, д. 108, оф. 41","Д №561915, лиц.№АН00277 от 14.12.2006, действ.до 17.12.2011","магазин г.Иркутск, ул. Киевская, д. 7",,,,19.05.2011 Решение №А19-2703-2 от 18.04.2011;,
,520,"Актив Плюс, ООО, 3811147320","г.Иркутск, ул. Ямская, д. 15 № 2,3,4","38ме №003680, лиц.№АН00835 от 19.05.2011, действ.до 19.05.2012","магазин г.Иркутск, ул. Ямская, д. 15",,,20.05.2012 по истечению срока действия;,,
,521,"Алгоритм, ООО, 3827019966","р.п. Маркова, ул. Речная, д. 4","Д №561578, лиц.№АН00055 от 23.05.2006, действ.до 23.05.2012; продлена до 23.05.2012","отдел г.Иркутск, ул. Академическая, д. 27; отдел г.Иркутск, ул. Академическая, д. 27",,,24.05.2012 по истечению срока действия; 24.05.2012по истечению срока продления;,,
,522,"Ресторатор, ООО, 3812087191","г.Иркутск, ул. Лермонтова, д. 100А","Д №561579, лиц.№АН00056 от 23.05.2006, действ.до 23.05.2012; продлена до 23.05.2012","ресторан г.Иркутск, ул. Лермонтова, д. 100А",,,24.05.2012 по истечению срока действия; 24.05.2012по истечению срока продления;,,
,523,"Урга, ООО, 3810055726","г.Иркутск, ул. Розы Люксембург, д. 243а","38ме №003681, лиц.№АН00836 от 20.05.2011, действ.до 20.05.2012","бар г.Иркутск, ул. Розы Люксембург, д. 243; бар г.Иркутск, ул. Карла Маркса, д. 30",,,21.05.2012 по истечению срока действия;,,
,524,"Анисья, ООО, 3810319506","г.Иркутск, пер. Октябрьский, д. 62","38ме №003684, лиц.№АН00837 от 20.05.2011, действ.до 20.05.2012","отдел г.Иркутск, - Нефтебаза в районе дома №2",,,21.05.2012 по истечению срока действия;,,
,525,"Легион, ООО, 3810036498","г.Иркутск, ул. Мира, д. 2а","38ме №003687, лиц.№АП03131Пр6 от 24.05.2011, действ.до 16.01.2015; изменена 24.05.2011","магазин г.Иркутск, ул. Олега Кошевого, д. 61; магазин г.Иркутск, ул. Березовая Роща, д. 64б; магазин г.Иркутск, ул. Белобородова, д. 8/4; магазин г.Шелехов, ул. Известковая, д. 5а",,,,,
,526,"Потребительское общество Любава, 3810034740","г.Иркутск, ул. Тельмана, д. 38","Д №561581, лиц.№АН00058Пр от 28.06.2011, действ.до 25.05.2012; продлена до 25.05.2012; изменена 28.06.2011","магазин г.Иркутск, ул. Гоголя, д. 45",,,26.05.2012 по истечению срока действия; 26.05.2012по истечению срока продления;,,
,527,"Санта, ООО, 3810041106","г.Иркутск, ул. Шишкина, д. 9","38ме №003686, лиц.№АН00081Пр от 24.05.2011, действ.до 20.06.2011; изменена 24.05.2011; продлена до 20.06.2013","магазин г.Иркутск, ул. Шишкина, д. 9",,,,,
,528,"НИКА, ООО, 3810049747","г.Иркутск, пер. Западный, д. 4, оф. 1","38ме №004628, лиц.№АН00430Пр от 06.03.2008, действ.до 27.12.2012","магазин г.Иркутск, ул. Розы Люксембург, д. 62",24.05.2011 Решение №505-70-100 от 24.05.2011; 21.11.2011 Решение №504-02-6422/11-1 от 21.11.2011;,,,,
,529,"Арт-Альянс, ООО, 3808093202","г.Иркутск, ул. Фрунзе, д. 20","Д №561587, лиц.№АН00061 от 29.05.2006, действ.до 29.05.2012; продлена до 29.05.2012","магазин г.Иркутск, ул. Фрунзе, д. 20",,,30.05.2012 по истечению срока действия; 30.05.2012по истечению срока продления;,,
,530,"Юмала, ООО, 3811096115","г.Иркутск, ул. Советская, д. 58","38ме №003689, лиц.№АН00062Пр2 от 10.06.2011, действ.до 30.05.2016; изменена 25.05.2011; продлена до 30.05.2016; изменена 10.06.2011","отдел г.Иркутск, ул. Советская, д. 58; павильон г.Иркутск, ул. Советская, д. 58",,,,,
,531,"Камелия, ООО, 0","г.Ангарск, - 125кв-л, д. 1/13, оф. 6","№, лиц.№62 от 11.05.2011, действ.до 06.04.2012; изменена 25.05.2011","отдел г.Иркутск, ул. Свердлова, д. 36; отдел г.Иркутск, ул. Рабочая, д. 1 р-к Ушаковский, отдел № 58",,,07.04.2012 по истечению срока действия;,,Администрация Ангарского МО
,532,"Международный Аэропорт Иркутрск, ОАО, 3811146038","г.Иркутск, ул. Ширямова, д. 13","38ме №003688, лиц.№АН00838 от 25.05.2011, действ.до 25.05.2012","цех бортового питания г.Иркутск, ул. Ширямова, д. 13",,,26.05.2012 по истечению срока действия;,,
,533,"Бумеранг, ООО, 3811094742","г.Иркутск, ул. Байкальская, д. 312, оф. 48","Д №561601, лиц.№АН00070 от 05.06.2006, действ.до 05.06.2012; продлена до 05.06.2012","бар г.Иркутск, ул. Пискунова, д. 150/1",,,06.06.2012 по истечению срока действия; ,,
,534,"Ислам, ООО, 3810039844","г.Иркутск, ул. Баумана, д. 262, оф. 32","38ме №004321, лиц.№АН00322 от 28.03.2007, действ.до 28.03.2012","магазин г.Иркутск, ул. Академика Образцова ( в районе дома № 31); магазин г.Иркутск, ул. Ледовского (у дома № 1)",26.05.2011 Решение №505-70-103 от 26.05.2011;,29.08.2011 Решение №504-02-461 от 29.08.2011;,29.03.2012 по истечению срока действия;,,
,535,"ЭЛЬСВЕТ, ООО, 3811101125","г.Иркутск, ул. Байкальская, д. 342/1, оф. 23","38ме №004482, лиц.№АН00384 от 28.09.2007, действ.до 28.09.2012","магазин г.Иркутск, ул. Байкальская, д. 251б",,,,26.05.2011 Решение №А19-2080/2 от 24.04.2011;,
,536,"ГОРОДОК, ООО, 3811136424","г.Иркутск, ул. Байкальская, д. 107А/3","38ме №003341, лиц.№АН00734 от 27.05.2010, действ.до 27.05.2012; продлена до 27.05.2012","кафе г.Иркутск, ул. Байкальская, д. 107А/3",,,,21.03.2012 Решение №504-02-1148/12 от 21.03.2012;,
,537,"Акцент, ООО, 3812085148","г.Иркутск, м/р-н Университетский м/р, д. 38, оф. 3","Д №561593, лиц.№АН00065 от 01.06.2006, действ.до 01.06.2011; продлена до 01.06.2012","павильон г.Иркутск ост. Студгородок, трамвайное кольцо",,,02.06.2012по истечению срока продления;,,
,538,"МСМ, ООО, 3810041473","г.Иркутск, ул. Тельмана, д. 38, оф. 8","38ме №004738, лиц.№АН00073Пр4 от 27.05.2011, действ.до 08.06.2011; изменена 27.05.2011; продлена до 08.06.2012","отдел г.Иркутск, ул. Розы Люксембург, д. 33; магазин г.Иркутск, ул. Баумана, д. 195; магазин г.Иркутск, ул. Баумана, д. 238",,,09.06.2012по истечению срока продления;,,
,539,"Гаянэ, ООО, 0","г.Иркутск, ул. Лермонтова, д. 333, оф. 124","А №203099, лиц.№015 от 03.07.2009, действ.до 28.05.2011","отдел г.Иркутск, ул. Лермонтова у дома № 333",,,29.05.2011 по истечению срока действия;,,Иркутское районное МО
,540,"Плуталов, ООО, 3808134314","г.Иркутск, ул. Поленова, д. 14, оф. 36","Д №561584, лиц.№АН00060 от 29.05.2006, действ.до 29.05.2011","павильон г.Иркутск, ул. Мухиной остановка ""Мухиной""; отдел г.Иркутск, ул. Ленина, д. 25",,,30.05.2011 Решение №505-70-106 от 30.05.2011;,,
,541,"Вита, ООО, 3811098088","г.Иркутск, ул. Советская, д. 45,1, оф. 23","№, лиц.№АН00101 от 28.06.2006, действ.до 30.05.2011","магазин г.Иркутск, ул. Ямская, д. 26А",,,30.05.2011 Решение №505-70-106 от 30.05.2011;,,
